index,公司,摘要,日期,媒体,强悲观,弱悲观,中性,弱乐观,强乐观
32011,红塔证券,李石山接棒掌门人 红塔证券能否度过“多事之秋”? - 时代...2021年1月27日? 1月25日，李剑波提交书面辞呈，申请辞去红塔证券第六届董事会董事、董事长职务，同时辞去第六届董事会发展战略委员会召集人和提名及薪酬委员会委员职务。26日,1月27日,时代周报,0.1,0.2,0.5,0.15,0.05
32012,红塔证券,"大手笔配股募资80亿获批,业绩预增八成的红塔证券仍挡不住...2021年3月17日? 中信证券之后，红塔证券也在近日迅速推进配股事宜。红塔证券的配股预案发布一年后，于3月8日正式获批。根据公告，证监会核准红塔证券向原股东配10.9亿股新股，发生转增股本等情形导",3月17日,界面新闻,0,0.1,0.3,0.4,0.2
32013,红塔证券,"红塔证券起诉林奇子女还债背后,游族网络股价半年下跌超三成2021年11月5日? 11月4日，游族网络发布公告称，截至公告发出时，公司原控股股东及实控人林奇的三位子女及监护人许芬芬女士暂未收到红塔证券起诉林奇继承人的相关法院材料文件。此前一日，红塔证券",11月5日,市界观察,0.1,0.6,0.3,0,0
32014,红塔证券,红塔证券李奇霖:降准的深意 - 金融界2021年7月9日? 红塔证券李奇霖：降准的深意 来源：金融界网 来源：奇霖宏观 摘要 这一次降准应该是超过了市场预期，此前既没有风声和研究观点提到有降准的可能性，也没有投资,7月9日,百家号,0,0,0.8,0.15,0.05
32015,国能融资租赁,租赁公司两极分化 中小公司临再融资困境 - 中国经营报2021年9月4日? 其中，中建投租赁股份有限公司发行5亿美元高级无抵押债券，票息低至1.375%；国能融资租赁有限公司以“跨境直贷”的方式成功从香港引入10亿元跨境低成本人民币贷,9月4日,中国经营报,0.3,0.6,0.1,0,0
32064,金融街控股,金融街控股介绍2021年12月22日? 金融街控股股份有限公司（股票代码：000402），2000年在深交所成功上市，是一家深交所上市的以商务地产为主业的大型开发运营控股公司。金融街二十年如一日坚,12月22日,凤凰网房产,0,0,1,0,0
32065,金融街控股,"金融街控股:坚持品质和服务初心,引领行业高质量发展 - 人...在住宅方面，金融街控股始终坚持以绿色、健康、科技、智能为开发理念，以满足客户需求为根本出发点，不断提升住宅产品品质以及服务配套水平，凭借符合人文居住的设计理念，绿色健康的开发理念，让",,人民资讯,0.05,0.1,0.3,0.45,0.1
32066,金融街控股,深耕内驱 智慧加持 金融街2021稳中求进 - 中国搜索2021年8月31日? 8月30日，金融街控股(000402.SZ)披露2021年中期报告，报告显示，2021年上半年实现全口径销售215.1亿元，同比增长37 %，全口径回款199.6亿元，同比增长86%；公,8月31日,中国搜索,0,0.1,0.3,0.5,0.1
32067,金融街控股,金融街控股底价售出北京北二环外物业 - 新浪财经2021年9月30日? 经济观察网 记者 程璐洋 9月29日，金融街控股股份有限公司将全资子公司北京德胜投资有限责任公司（以下简称“德胜公司”）100%股权及债权出售，以挂牌起始价15,9月30日,新浪财经,0.05,0.35,0.45,0.1,0.05
32068,金融街控股,实控人长期支持金融街发展 充分保障投资人利益 - 虹新闻2021年4月7日? 根据股权结构显示，西城区国资委作为金融街实际控制人，通过北京金融街投资（集团）有限公司（以下简称：金融街集团）及其一致行动人持有其36.77%股权，是金融街控股股东。公开信息,4月7日,虹新闻,0,0,0.8,0.15,0.05
32070,金融街控股,金融街股份成立两家地产开发公司 注册资本均为1000万 - 乐...公司均由金融街控股股份有限公司持股100%。另悉，金融街控股股份有限公司成立于1996-06-18，法定代表人为高靓，注册资本为298892.9907万元人民币，经营范围包含：房地产开发,,乐居财经,0,0,0.3,0.6,0.1
32071,金融街控股,深探“住宅+多业态”造镇模式 金融街控股环京小镇发力 - ...2021年9月14日? ”金融街·古泉小镇项目营销负责人向《证券日报》记者表示，金融街控股（以下简称金融街）已经布局了多个小镇，康养度假小镇产品已成公司持有型资产外的重要产,9月14日,证券日报,0,0.1,0.7,0.15,0.05
32072,金融街控股,金融街控股:推进创新融资方式 财务稳健 钱仓充盈 - 金融界自上市以来，金融街控股在资本市场上的表现一直稳中向好，信用水平高，近几年，公司通过发行公司债券、中期票据等，降低募集资金成本，有效改善了现金短债比、净负债率等核心,,金融界,0,0,0.3,0.6,0.1
32073,金融街控股,金融街控股销售签约额创新高 跻身400亿房企梯队 - 金融界2021年，3月31日，金融街控股发布2020年年度报告。2020年，金融街控股实现销售签约额402亿元，同比增长26％，销售额创新高，正式跻身400亿房企梯队，居2020年全国地产百强榜,3月31日,金融界,0,0,0.7,0.2,0.1
32074,金融街控股,金融街为全资子公司债务融资提供担保 共计6.72亿元 - 新浪...2021年7月1日? 金融街为全资子公司债务融资提供担保 共计6.72亿元 来源：观点地产新媒体 观点地产网讯：7月1日，金融街控股股份有限公司发布关于为全资子公司债务融资提供担保,7月1日,新浪财经,0,0.1,0.7,0.15,0.05
32075,金融街控股,金融街为佛山项目公司3亿元融资提供担保2021年12月7日? 金融街为佛山项目公司3亿元融资提供担保 来源：观点地产网 12月7日，金融街控股股份有限公司发布关于为全资子公司债务融资提供担保的公告。公告指出，金融街控,12月7日,金融界,0,0.1,0.7,0.15,0.05
32076,金融街控股,金融街为融麒置业提供12.98亿元担保 - 乐居财经金融街为融麒置业提供12.98亿元担保 乐居财经讯 张林霞 9月6日，金融街控股股份有限公司新增担保信息，担保方为金融街控股股份有限公司，被担保方为东莞融麒置业有限公司，担,9月6日,乐居财经,0.05,0.1,0.7,0.1,0.05
32077,金融街控股,金融街:15.75亿元挂牌出售德胜公司100%股权及债权 - 凤凰...2021年9月27日? 金融街：15.75亿元挂牌出售德胜公司100%股权及债权 来源： 风财讯 风财讯9月27日消息? 金融街控股股份有限公司发布关于挂牌出售北京德胜投资有限责任公司股权,9月27日,凤凰网房产,0.05,0.15,0.6,0.15,0.05
32078,金融街控股,"金融街为北京慕田峪2000万元融资按比例提供担保2021年12月2日? 12月2日,金融街控股股份有限公司发布关于为控股子公司债务融资提供担保的公告。 据观点地产新媒体了解,北京市慕田峪长城旅游服务有限公司与中国建设银行股份有",12月2日,金融界,0,0.1,0.7,0.15,0.05
32079,金融街控股,金融街2020年扣非净利下滑近九成 处置资产回笼百亿资金 - ...金融街2020年扣非净利下滑近九成 处置资产回笼百亿资金 本报记者/吴静/卢志坤/北京报道 受疫情以及房地产调控等因素影响，2020年金融街控股股份有限公司（000402.SZ，以下简,,新浪财经,0.6,0.3,0.1,0,0
32080,金融街控股,金融街控股股份有限公司第九届董事会第二十五次会议决议公告2022年1月1日? 金融街控股股份有限公司第九届董事会第二十五次会议于2021年12月31日在北京市西城区金城坊街7号公司11层会议室以现场会议与通讯表决相结合的方式召开，并于2021年12月31日收到全体董,1月1日,人民资讯,0.05,0.1,0.6,0.2,0.05
32081,金融街控股,金融街:2021年上半年营业收入54.73亿元 - 人民资讯2021年8月31日? 金融街：2021年上半年营业收入54.73亿元 「本文来源：央广网」央广网北京8月31日消息（记者 安垚）8月29日，金融街控股股份有限公司发布2021年半年度报告。报告期内，公司实现营业,8月31日,人民资讯,0,0,0.8,0.15,0.05
32082,金融街控股,"金融街扣非净利同比降90%,偿债压力凸显3月30日，金融街控股股份有限公司（以下简称“金融街”，股票代码：000402）发布2020年度报告。财报显示，2020年金融街实现营业收入181.21亿元，较2019年下降30.79%。每日商业报道（www.bizvcw.co",3月30日,资本一线,0.5,0.3,0.1,0.05,0.05
32083,金融街控股,"金融街两大难题:扣非净利大降九成,净负债率仍超170%! - 新...销售签约额创新高，扣非净利润却一朝退回16年前；货币资金同比增七成，现金短债比达标，但净负债率依然远高于100%。近日，金融街控股股份有限公司（下称金融街，000402.SZ）发布2020年年度报告，",,新浪财经,0.6,0.3,0.1,0,0
32084,金融街控股,接驳津滨双城生活金融街滨海融御即将上市 - 百度房产天津站2021年，是金融街控股进入天津市场的第16年。谈起金融街控股入驻天津不得不提的就是其首个项目天津环球金融中心—津塔，说到津塔，用“津门无人不识君”来形容毫不为过，他是我们的地标建筑，在天,,百度房产天津站,0,0.1,0.7,0.2,0
32085,金融街控股,金融街15.75亿元转让德胜公司全部股权及债权予凯龙公司 - ...2021年9月27日? 新京报讯（记者 张建）9月27日，金融街控股股份有限公司（简称“金融街”）发布关于挂牌出售北京德胜投资有限责任公司（简称“德胜公司”）股权和债权的进展公,9月27日,新京报,0.05,0.15,0.5,0.2,0.1
32086,金融街控股,金融街26亿落子昆山 北京老牌国企重拾快速扩张观点地产网 8月12日，金融街控股旗下子公司上海融文置业有限公司竞得江苏省昆山市开发区1宗地块，起拍价24.84亿元，成交总价约25.6亿元，溢价率2.9%，成交楼面价约13505元/㎡,8月12日,乐居网南宁,0,0,0.1,0.3,0.6
32088,金融街控股,金融街以15.75亿元成功转让德胜公司100%股权及债权 - 人民...2021年9月29日? 金融街以15.75亿元成功转让德胜公司100%股权及债权 「本文来源：环球网房产」【环球网房产报道】9月29日，金融街控股股份有限公司发布关于挂牌出售北京德胜投资有限责任公司股权和,9月29日,人民资讯,0,0.1,0.7,0.15,0.05
32089,金融街控股,金融街“三道红线”踩中两道 - 京报网2021年9月2日? 金融街“三道红线”踩中两道 8月29日，金融街控股股份有限公司发布2021年半年度报告。报告期内，公司实现营业收入54.73亿元，同比降6.71%；归属股东净利润6.04,9月2日,京报网,0.3,0.6,0.1,0,0
32090,金融街控股,金融街控股股份有限公司 2020年度第一期中期票据(品种一)2...2021年9月14日? 证券代码：000402 证券简称：金融街 公告编号：2021-070 金融街控股股份有限公司 2020年度第一期中期票据(品种一)2021年付息公告 本公司及董事会全体成员保证信息披露内容的真实、,9月14日,人民资讯,0.05,0.1,0.7,0.1,0.05
32091,金融街控股,金融街:9亿元公司债券票面利率确定为3.54% - 乐居财经2021年1月10日? 金融街：9亿元公司债券票面利率确定为3.54% 乐居财经讯 凯越 1月10日，金融街控股股份有限公司发布2021年面向专业投资者公开发行公司债券(第一期)票面利率公告,1月10日,百家号,0,0,0.8,0.15,0.05
32092,金融街控股,"金融街集团向金融街提供13.4亿元无息借款 期限1年2021年12月30日? 12月29日,金融街控股股份有限公司发布公告称,第一大股东北京金融街投资(集团)有限公司向其提供134,000万元无息借款,期限1年。截至本公告披露日,金融街集团持",12月30日,凤凰网房产,0,0,0.8,0.1,0.1
32094,金融街控股,"直击半年报|金融街上半年营收54.73亿元,同比减少6.71% - ...2021年8月29日? 资料显示，金融街控股股份有限公司,2000年在深交所成功上市,是一家深交所上市的以商务地产为主业的大型开发运营控股公司。金融街二十年如一日坚持稳健经营,规",8月29日,凤凰网房产,0.1,0.6,0.3,0,0
32095,金融街控股,大家人寿持续减持金地集团、金融街两家地产股12月24日，金融街控股股份有限公司（以下简称“金融街”）披露，大家人寿合计减持公司3510万股，减持比例1.17%。权益变动后，大家人寿所持金融街股权下降至10.11%。根据公告,12月24日,和讯网,0.3,0.2,0.2,0.15,0.15
32096,金融街控股,地产商金融街控股副总张晓鹏来了几年但低调 还曾任长城人...2021年12月23日? 以金融机构为依托，金融街控股股份有限公司现在已经是商务地产开发领域中的佼佼者；张晓鹏作为这家北京知名房地产公司的副总经理，承担的责任显然很重，他这些年在工作中取得过哪,12月23日,运营商财经网房产,0,0.1,0.7,0.2,0
